"Tabela 9886 - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas, por alfabetização, cor ou raça, sexo e grupos de idade, segundo as Favelas e Comunidades Urbanas",,,,,,,,,,,,,,
Variável - Pessoas de 15 anos ou mais de idade residentes em favelas e comunidades urbanas (Pessoas),,,,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Ano x Alfabetização x Cor ou raça,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,2022,,,,,,,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Alfabetizadas,,,,,,Não alfabetizadas,,,,,
Favela e Comunidade Urbana 2022,Sexo,Grupo de idade,Branca,Preta,Amarela,Parda,Indígena,Sem declaração,Branca,Preta,Amarela,Parda,Indígena,Sem declaração
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,35 a 44 anos,6,5,-,6,-,-,-,-,-,1,-,-
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,45 a 54 anos,7,4,-,2,-,-,-,-,-,3,-,-
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,55 a 64 anos,3,3,-,1,-,-,-,-,-,1,-,-
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,65 anos ou mais,4,6,-,4,-,-,1,2,-,1,-,-
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,75 anos ou mais,3,2,-,3,-,-,1,-,-,-,-,-
Rua Jose Furletti - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,1,-,3,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,15 a 19 anos,1,1,-,1,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,20 a 24 anos,-,1,-,-,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,25 a 34 anos,3,2,-,8,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,35 a 44 anos,1,1,-,3,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,45 a 54 anos,1,4,-,2,-,-,-,-,-,1,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,55 a 64 anos,-,2,-,6,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,65 anos ou mais,-,1,-,4,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,15 a 19 anos,-,-,-,3,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,1,-,5,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,25 a 34 anos,2,2,-,3,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,35 a 44 anos,-,3,-,3,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,45 a 54 anos,-,1,-,5,-,-,-,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,55 a 64 anos,2,3,-,6,-,-,1,-,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,65 anos ou mais,-,3,-,3,-,-,-,1,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,1,-,1,-,-,-,1,-,-,-,-
Vila Nova Cintra - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,1,-,1,-,-,-,1,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,15 a 19 anos,2,-,-,7,-,-,-,1,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,20 a 24 anos,-,2,-,6,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,25 a 34 anos,1,1,-,10,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,35 a 44 anos,2,2,-,7,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,45 a 54 anos,1,4,-,7,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,55 a 64 anos,5,1,-,5,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,65 anos ou mais,1,1,-,5,-,-,-,1,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,75 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,2,-,8,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,1,-,7,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,25 a 34 anos,5,7,-,11,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,35 a 44 anos,1,5,-,10,-,-,-,1,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,45 a 54 anos,3,3,-,10,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,55 a 64 anos,3,2,-,4,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,3,-,4,-,-,1,1,-,1,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,-,-,1,-,-,-,-,-,-,-,-
Vila Alto dos Pinheiros - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,-,-,1,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Homens,15 a 19 anos,3,1,-,18,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Homens,20 a 24 anos,3,3,-,10,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Homens,25 a 34 anos,3,11,-,12,-,-,1,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Homens,35 a 44 anos,3,2,-,15,-,-,-,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Homens,45 a 54 anos,2,5,-,15,1,-,1,-,-,2,-,-
Vila Trevo - Belo Horizonte (MG),Homens,55 a 64 anos,-,2,-,1,-,-,3,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Homens,65 anos ou mais,3,-,-,3,-,-,1,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Homens,75 anos ou mais,1,-,-,1,-,-,-,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Homens,80 anos ou mais,1,-,-,-,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,15 a 19 anos,4,2,-,6,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,20 a 24 anos,2,4,-,7,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,25 a 34 anos,5,8,-,16,-,-,-,1,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,35 a 44 anos,13,3,-,23,-,-,-,-,-,-,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,2,-,8,-,-,1,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,55 a 64 anos,3,1,-,3,-,-,-,1,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,65 anos ou mais,2,-,-,5,-,-,1,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,1,-,-,-,-,-,1,-,-
Vila Trevo - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,15 a 19 anos,-,1,-,2,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,20 a 24 anos,-,-,-,6,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,25 a 34 anos,-,1,-,5,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,35 a 44 anos,1,3,-,3,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,45 a 54 anos,-,1,-,3,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,55 a 64 anos,-,1,-,5,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,65 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,75 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Homens,80 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,15 a 19 anos,-,-,-,-,-,-,-,-,-,1,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,2,-,2,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,25 a 34 anos,-,1,-,1,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,35 a 44 anos,-,3,-,3,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,45 a 54 anos,-,2,-,3,-,-,-,-,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,55 a 64 anos,-,2,-,3,-,-,-,-,-,2,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,1,-,1,-,-,-,2,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,1,-,-,-,-,-,1,-,-,-,-
Vila Horto Florestal - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,1,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,15 a 19 anos,2,3,-,6,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,20 a 24 anos,4,8,-,7,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,25 a 34 anos,5,2,-,9,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,35 a 44 anos,2,9,-,17,-,-,-,1,-,1,-,-
Cristo Rei - Belo Horizonte (MG),Homens,45 a 54 anos,6,6,-,12,-,-,1,-,-,1,-,-
Cristo Rei - Belo Horizonte (MG),Homens,55 a 64 anos,1,3,-,-,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,65 anos ou mais,3,-,-,2,-,-,1,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,15 a 19 anos,3,5,-,4,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,20 a 24 anos,6,2,-,5,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,25 a 34 anos,8,12,-,17,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,35 a 44 anos,10,10,-,13,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,2,-,7,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,55 a 64 anos,1,-,-,4,-,-,1,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,3,-,1,-,-,-,1,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,-,-,-,-,-,-,-,-,-,-,-
Cristo Rei - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,15 a 19 anos,-,-,-,6,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,20 a 24 anos,1,2,-,3,-,-,-,1,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,25 a 34 anos,4,4,-,4,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,35 a 44 anos,4,4,-,4,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,45 a 54 anos,2,2,-,7,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,55 a 64 anos,3,4,-,4,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,65 anos ou mais,4,3,-,5,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,75 anos ou mais,4,2,-,1,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Homens,80 anos ou mais,2,1,-,1,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,-,-,2,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,-,-,4,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,25 a 34 anos,1,3,-,3,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,35 a 44 anos,5,1,-,6,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,45 a 54 anos,5,2,-,11,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,55 a 64 anos,1,3,-,6,-,-,-,-,-,-,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,65 anos ou mais,5,4,-,8,-,-,1,1,-,1,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,75 anos ou mais,4,-,-,6,-,-,1,1,-,1,-,-
Vila Vera Cruz I - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,-,-,4,-,-,1,-,-,1,-,-
Vila Independência II - Belo Horizonte (MG),Homens,15 a 19 anos,6,6,-,19,-,-,-,-,-,-,-,-
Vila Independência II - Belo Horizonte (MG),Homens,20 a 24 anos,6,4,-,15,-,-,-,-,-,-,-,-
Vila Independência II - Belo Horizonte (MG),Homens,25 a 34 anos,13,12,-,36,-,-,-,-,-,1,-,-
Vila Independência II - Belo Horizonte (MG),Homens,35 a 44 anos,20,8,-,30,-,-,-,1,-,1,-,-
Vila Independência II - Belo Horizonte (MG),Homens,45 a 54 anos,9,9,-,25,-,-,-,1,-,1,-,-
Vila Independência II - Belo Horizonte (MG),Homens,55 a 64 anos,12,9,-,14,-,-,1,-,-,2,-,-
Vila Independência II - Belo Horizonte (MG),Homens,65 anos ou mais,3,2,-,9,-,-,-,1,-,3,-,-
Vila Independência II - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,1,-,-,-,1,-,3,-,-
Vila Independência II - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,2,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,15 a 19 anos,7,5,-,22,-,-,-,-,-,-,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,20 a 24 anos,9,6,-,17,-,-,-,-,-,-,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,25 a 34 anos,15,9,-,43,-,-,-,-,-,-,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,35 a 44 anos,8,17,-,45,-,-,-,-,-,1,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,45 a 54 anos,10,13,-,31,-,-,-,1,-,2,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,55 a 64 anos,7,7,-,20,-,-,-,-,-,4,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,65 anos ou mais,5,6,1,10,-,-,4,1,-,9,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,3,-,2,-,-,3,1,-,6,-,-
Vila Independência II - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,1,-,1,-,-,3,1,-,5,-,-
Barraginha - Belo Horizonte (MG),Homens,15 a 19 anos,3,2,-,3,-,-,-,-,-,-,-,-
Barraginha - Belo Horizonte (MG),Homens,20 a 24 anos,1,1,-,2,-,-,-,1,-,-,-,-
Barraginha - Belo Horizonte (MG),Homens,25 a 34 anos,-,4,-,5,-,-,-,1,-,-,-,-
Barraginha - Belo Horizonte (MG),Homens,35 a 44 anos,4,4,-,4,-,-,-,-,-,1,-,-
Barraginha - Belo Horizonte (MG),Homens,45 a 54 anos,-,-,-,3,-,-,-,1,-,2,-,-
Barraginha - Belo Horizonte (MG),Homens,55 a 64 anos,-,-,-,2,-,-,1,-,-,2,-,-
Barraginha - Belo Horizonte (MG),Homens,65 anos ou mais,1,-,-,1,-,-,1,-,-,2,-,-
Barraginha - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,1,-,-,2,-,-
Barraginha - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Barraginha - Belo Horizonte (MG),Mulheres,15 a 19 anos,-,-,-,4,-,-,-,-,-,-,-,-
Barraginha - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,-,-,4,-,-,-,-,-,-,-,-
Barraginha - Belo Horizonte (MG),Mulheres,25 a 34 anos,4,2,-,7,-,-,-,-,-,1,-,-
Barraginha - Belo Horizonte (MG),Mulheres,35 a 44 anos,-,3,-,5,-,-,-,-,-,2,-,-
Barraginha - Belo Horizonte (MG),Mulheres,45 a 54 anos,2,3,-,5,-,-,1,-,-,1,-,-
Barraginha - Belo Horizonte (MG),Mulheres,55 a 64 anos,-,1,-,5,-,-,-,1,-,-,-,-
Barraginha - Belo Horizonte (MG),Mulheres,65 anos ou mais,-,-,-,1,-,-,-,-,-,1,-,-
Barraginha - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Barraginha - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,15 a 19 anos,9,5,-,17,-,-,-,1,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,20 a 24 anos,7,5,-,19,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,25 a 34 anos,10,6,1,44,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,35 a 44 anos,18,7,-,40,-,-,1,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,45 a 54 anos,22,17,-,29,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,55 a 64 anos,8,5,-,14,-,-,1,-,-,1,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,65 anos ou mais,4,2,-,3,-,-,1,1,-,1,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,75 anos ou mais,1,-,-,-,-,-,-,1,-,1,-,-
Mirante do Tupi - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,15 a 19 anos,11,3,-,21,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,20 a 24 anos,4,4,-,18,-,-,-,1,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,25 a 34 anos,13,8,-,38,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,35 a 44 anos,23,12,1,39,-,-,1,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,45 a 54 anos,17,15,-,29,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,55 a 64 anos,5,7,-,15,-,-,-,-,-,-,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,65 anos ou mais,4,5,-,9,-,-,3,2,-,3,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,-,-,-,1,1,-,3,-,-
Mirante do Tupi - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,1,-,-,3,-,-
Fidel Castro - Belo Horizonte (MG),Homens,15 a 19 anos,2,3,-,7,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Homens,20 a 24 anos,5,5,-,12,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Homens,25 a 34 anos,3,21,-,27,-,-,-,-,-,1,-,-
Fidel Castro - Belo Horizonte (MG),Homens,35 a 44 anos,5,7,-,20,-,-,-,2,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Homens,45 a 54 anos,2,10,-,9,-,-,-,3,-,5,-,-
Fidel Castro - Belo Horizonte (MG),Homens,55 a 64 anos,1,3,-,9,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Homens,65 anos ou mais,1,3,-,1,-,-,1,1,-,2,-,-
Fidel Castro - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,1,1,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,1,1,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,15 a 19 anos,2,6,-,11,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,20 a 24 anos,3,4,-,9,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,25 a 34 anos,9,18,-,25,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,35 a 44 anos,6,10,-,18,-,-,1,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,45 a 54 anos,5,6,-,15,-,-,-,1,-,2,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,55 a 64 anos,2,3,-,10,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,65 anos ou mais,1,-,-,1,-,-,-,1,-,1,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,75 anos ou mais,-,-,-,1,-,-,-,-,-,-,-,-
Fidel Castro - Belo Horizonte (MG),Mulheres,80 anos ou mais,-,-,-,-,-,-,-,-,-,-,-,-
Fábio Alves - Belo Horizonte (MG),Homens,15 a 19 anos,3,9,-,10,-,-,-,-,-,1,-,-
Fábio Alves - Belo Horizonte (MG),Homens,20 a 24 anos,8,11,-,21,-,-,-,1,-,1,-,-
Fábio Alves - Belo Horizonte (MG),Homens,25 a 34 anos,7,30,-,48,-,-,-,2,-,3,-,-
Fábio Alves - Belo Horizonte (MG),Homens,35 a 44 anos,15,20,-,27,-,-,2,2,-,3,-,-
Fábio Alves - Belo Horizonte (MG),Homens,45 a 54 anos,8,13,-,28,1,-,-,1,-,7,-,-
Fábio Alves - Belo Horizonte (MG),Homens,55 a 64 anos,7,9,-,16,-,-,-,1,-,3,-,-
Fábio Alves - Belo Horizonte (MG),Homens,65 anos ou mais,1,7,-,4,-,-,2,-,-,4,-,-
Fábio Alves - Belo Horizonte (MG),Homens,75 anos ou mais,-,-,-,-,-,-,1,-,-,2,-,-
Fábio Alves - Belo Horizonte (MG),Homens,80 anos ou mais,-,-,-,-,-,-,-,-,-,1,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,15 a 19 anos,11,12,-,19,-,-,-,-,-,2,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,20 a 24 anos,5,9,-,15,2,-,-,-,-,-,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,25 a 34 anos,15,29,-,47,-,-,-,-,-,3,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,35 a 44 anos,14,13,-,31,3,-,1,-,-,2,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,45 a 54 anos,12,13,-,29,-,-,1,4,-,2,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,55 a 64 anos,6,6,-,12,-,-,1,5,1,6,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,65 anos ou mais,3,2,-,4,-,-,1,2,-,7,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,75 anos ou mais,2,1,-,-,-,-,-,1,-,1,-,-
Fábio Alves - Belo Horizonte (MG),Mulheres,80 anos ou mais,2,-,-,-,-,-,-,-,-,1,-,-
Vila Satélite - Belo Horizonte (MG),Homens,15 a 19 anos,-,2,-,6,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,20 a 24 anos,1,1,-,4,-,-,-,-,-,1,-,-
Vila Satélite - Belo Horizonte (MG),Homens,25 a 34 anos,3,4,-,9,-,-,1,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,35 a 44 anos,7,5,-,14,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,45 a 54 anos,3,5,-,9,-,-,1,1,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,55 a 64 anos,4,4,-,1,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,65 anos ou mais,3,1,-,4,-,-,1,-,-,3,-,-
Vila Satélite - Belo Horizonte (MG),Homens,75 anos ou mais,1,1,-,1,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Homens,80 anos ou mais,-,1,-,-,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,15 a 19 anos,7,-,-,8,-,-,1,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,20 a 24 anos,1,3,-,3,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,25 a 34 anos,6,3,-,8,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,35 a 44 anos,5,8,-,20,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,45 a 54 anos,4,2,-,6,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,55 a 64 anos,2,2,-,8,-,-,-,-,-,-,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,65 anos ou mais,4,4,-,9,-,-,-,1,-,4,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,75 anos ou mais,1,1,-,-,-,-,-,1,-,2,-,-
Vila Satélite - Belo Horizonte (MG),Mulheres,80 anos ou mais,1,1,-,-,-,-,-,1,-,1,-,-
Nova América - Belo Horizonte (MG),Homens,15 a 19 anos,-,2,-,3,-,-,-,-,-,-,-,-
Nova América - Belo Horizonte (MG),Homens,20 a 24 anos,1,-,-,9,-,-,-,-,-,-,-,-
Nova América - Belo Horizonte (MG),Homens,25 a 34 anos,4,2,-,2,-,-,-,-,-,-,-,-
Nova América - Belo Horizonte (MG),Homens,35 a 44 anos,2,-,-,4,-,-,-,-,-,1,-,-
Nova América - Belo Horizonte (MG),Homens,45 a 54 anos,2,3,-,3,-,-,-,-,-,-,-,-
Nova América - Belo Horizonte (MG),Homens,55 a 64 anos,-,2,-,1,-,-,-,-,-,1,-,-
Nova América - Belo Horizonte (MG),Homens,65 anos ou mais,6,-,-,1,-,-,-,-,-,-,-,-
